scientificName,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
" 1819)	Machaeropterus regulus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.257235	-39.181263	25.0						2018-01-09T00:00:00	9	1	2018	2487747	2487747	HUMAN_OBSERVATION		Observations	OBS.147667005				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:35:02.168Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Coragyps atratus		BR	Brazil - Bahia			10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-12.734222	-38.442481	25.0						2018-01-09T00:00:00	9	1	2018	2481942	2481942	HUMAN_OBSERVATION		Observations	OBS.147499343				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:35:00.156Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Estrilda astrild		BR	Brazil - Rio de Janeiro			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.452228	-42.771851	25.0						2015-12-31T00:00:00	31	12	2015	2493660	2493660	HUMAN_OBSERVATION		Observations	OBS.145793122				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:34:23.938Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Tangara desmaresti		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.332042	-42.597964	25.0						2015-12-29T00:00:00	29	12	2015	2488136	2488136	HUMAN_OBSERVATION		Observations	OBS.145332695				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:34:13.742Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1809)	Ilicura militaris		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.391748	-39.565668	5.0						2018-12-14T00:00:00	14	12	2018	2487763	2487763	HUMAN_OBSERVATION		Observations	OBS.165627035				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:47.272Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Tigrisoma lineatum		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.449843	-42.772372	25.0						2015-12-31T00:00:00	31	12	2015	2480869	2480869	HUMAN_OBSERVATION		Observations	OBS.145792885				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:57:26.495Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Tachyphonus cristatus		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.406459	-42.736261	25.0						2015-12-13T00:00:00	13	12	2015	2488572	2488572	HUMAN_OBSERVATION		Observations	OBS.144371399				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:56:56.029Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Tigrisoma lineatum		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.451858	-42.772974	16.0						2018-11-02T00:00:00	2	11	2018	2480869	2480869	HUMAN_OBSERVATION		Observations	OBS.164697356				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:54.493Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Pilherodius pileatus		BR	Brazil - REGUA - Wetland Trail			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.448	-42.7748	10.0						2018-02-21T00:00:00	21	2	2018	2480816	2480816	HUMAN_OBSERVATION		Observations	OBS.148749136				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:34:14.085Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1823)	Thamnophilus palliatus		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.450816	-42.777414	10.0						2018-01-14T00:00:00	14	1	2018	5959210	5959210	HUMAN_OBSERVATION		Observations	OBS.148035714				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:33:52.827Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Tangara cyanoventris		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.547653	-40.268941	25.0						2017-12-30T00:00:00	30	12	2017	2488155	2488155	HUMAN_OBSERVATION		Observations	OBS.147668683				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:33:48.831Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Sicalis flaveola		BR	Brazil - Itatiaia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4178	-44.7249	10.0						2018-04-09T00:00:00	9	4	2018	2491862	2491862	HUMAN_OBSERVATION		Observations	OBS.150708437				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:31:40.492Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Chiroxiphia caudata		BR	Brazil - Bahia			5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.408957	-40.12775	25.0						2017-12-29T00:00:00	29	12	2017	2487775	2487775	HUMAN_OBSERVATION		Observations	OBS.147668603				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:30:39.763Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Tachyphonus cristatus		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4508	-42.771	64.0						2018-01-06T00:00:00	6	1	2018	2488572	2488572	HUMAN_OBSERVATION		Observations	OBS.147473672				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:30:38.138Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Sicalis flaveola		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.267711	-38.935273	5.0						2018-12-05T00:00:00	5	12	2018	2491862	2491862	HUMAN_OBSERVATION		Observations	OBS.165130445				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:26.958Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Thraupis sayaca		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.432253	-44.615433	25.0						2018-11-08T00:00:00	8	11	2018	2488622	2488622	HUMAN_OBSERVATION		Observations	OBS.164403726				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:20.960Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1813)	Patagioenas picazuro		BR	Brazil - REGUA - The Lodge gardens			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.451071	-42.771108	10.0						2018-08-24T00:00:00	24	8	2018	2495287	2495287	HUMAN_OBSERVATION		Observations	OBS.161719854				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:00:44.958Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Sicalis flaveola		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.432151	-44.615338	12.0						2018-11-07T00:00:00	7	11	2018	2491862	2491862	HUMAN_OBSERVATION		Observations	OBS.164697561				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:13.578Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Tangara desmaresti		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.432009	-44.616783	25.0						2018-11-06T00:00:00	6	11	2018	2488136	2488136	HUMAN_OBSERVATION		Observations	OBS.164403773				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:03.231Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1776)	Tangara cyanocephala		BR	Brazil - Bahia			6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.391858	-39.564518	65.0						2018-12-15T00:00:00	15	12	2018	2488097	2488097	HUMAN_OBSERVATION		Observations	OBS.168458732				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:58:09.866Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1831)	Tangara fastuosa		BR	Brazil - Alagoas			3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-9.2395	-35.8389	1000.0						2012-12-31T00:00:00	31	12	2012	2488213	2488213	HUMAN_OBSERVATION		Observations	OBS.165652774				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:32.227Z	StillImage	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1789)	Thraupis ornata		BR	Brazil - Serra da Bocaina NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.248727	-44.792741	65.0						2018-11-20T00:00:00	20	11	2018	2488601	2488601	HUMAN_OBSERVATION		Observations	OBS.165615094				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:31.884Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1782)	Chelidoptera tenebrosa		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-16.358711	-39.136459	25.0						2018-01-06T00:00:00	6	1	2018	5228262	5228262	HUMAN_OBSERVATION		Observations	OBS.147668156				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:57:26.716Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816	Galbula ruficauda		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.451673	-42.770905	24.0						2018-11-03T00:00:00	3	11	2018	5228236	5228236	HUMAN_OBSERVATION		Observations	OBS.164697389				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:51.794Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1818)	Conopophaga melanops		BR	Brazil - REGUA - Waterfall Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.408854	-42.73777	25.0						2018-11-05T00:00:00	5	11	2018	2488935	2488935	HUMAN_OBSERVATION		Observations	OBS.164319506				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:47.302Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Manacus manacus		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4506	-42.779	10.0						2018-02-22T00:00:00	22	2	2018	2487672	2487672	HUMAN_OBSERVATION		Observations	OBS.148768018				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:31:00.239Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Anhinga anhinga		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.452591	-42.772275	10.0						2018-01-14T00:00:00	14	1	2018	2482082	2482082	HUMAN_OBSERVATION		Observations	OBS.148034917				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:30:45.318Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Tachyphonus cristatus		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.40493	-42.739117	25.0						2015-12-21T00:00:00	21	12	2015	2488572	2488572	HUMAN_OBSERVATION		Observations	OBS.144903258				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:33:06.157Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1789)	Amazonetta brasiliensis		BR	Brazil - REGUA - Forest Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.447358	-42.771812	10.0						2018-08-24T00:00:00	24	8	2018	2498411	2498411	HUMAN_OBSERVATION		Observations	OBS.161719897				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:35:07.523Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1827)	Pachyramphus castaneus		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4319	-44.6155	30.0						2018-04-08T00:00:00	8	4	2018	5230306	5230306	HUMAN_OBSERVATION		Observations	OBS.150708369				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:35:33.276Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Tangara cayana		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.214199	-38.947724	25.0						2017-12-13T00:00:00	13	12	2017	2488246	2488246	HUMAN_OBSERVATION		Observations	OBS.147669888				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:34:41.216Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1776)	Tangara seledon		BR	Brazil - Sao Paulo			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.398	-45.064	1000.0						2016-07-28T00:00:00	28	7	2016	2488104	2488104	HUMAN_OBSERVATION		Observations	OBS.141544686				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:32:29.734Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1764)	Arundinicola leucocephala		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4491	-42.772758	10.0						2015-12-28T00:00:00	28	12	2015	2482671	2482671	HUMAN_OBSERVATION		Observations	OBS.145334508				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:32:36.687Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Fluvicola nengeta		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.20408	-44.720287	5.0						2018-11-16T00:00:00	16	11	2018	5229568	5229568	HUMAN_OBSERVATION		Observations	OBS.164612110				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:01:45.346Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Piaya cayana		BR	Brazil - REGUA - Waterfall Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.395489	-42.737923	25.0						2018-11-05T00:00:00	5	11	2018	2496432	2496432	HUMAN_OBSERVATION		Observations	OBS.164319510				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:01:36.597Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1823	Ramphastos vitellinus		BR	Brazil - REGUA - The Lodge gardens			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.451141	-42.771229	10.0						2018-01-11T00:00:00	11	1	2018	2478782	2478782	HUMAN_OBSERVATION		Observations	OBS.148025824				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:34:14.278Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1954	Schiffornis turdina intermedia		BR	Brazil - Alagoas			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-9.212824	-35.876845	25.0						2017-12-20T00:00:00	20	12	2017	6172517	2486447	HUMAN_OBSERVATION		Observations	OBS.147529510				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:34:10.127Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Chiroxiphia caudata		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.43583	-40.085306	25.0						2017-12-31T00:00:00	31	12	2017	2487775	2487775	HUMAN_OBSERVATION		Observations	OBS.147155922				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:34:01.170Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Coragyps atratus		BR	Brazil - Sao Paulo			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.4463	-46.4909	15.0						2018-04-04T00:00:00	4	4	2018	2481942	2481942	HUMAN_OBSERVATION		Observations	OBS.150708159				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:33:10.567Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758	Crotophaga ani		BR	Brazil - REGUA - Wetland Trail			5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.772	5.0						2018-02-21T00:00:00	21	2	2018	2496209	2496209	HUMAN_OBSERVATION		Observations	OBS.148749108				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:32:33.239Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Coereba flaveola		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.243977	-38.930113	25.0						2017-12-15T00:00:00	15	12	2017	2493744	2493744	HUMAN_OBSERVATION		Observations	OBS.147530022				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:32:08.246Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Coragyps atratus		BR	Brazil - Bahia			8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-16.418069	-39.139452	25.0						2018-12-18T00:00:00	18	12	2018	2481942	2481942	HUMAN_OBSERVATION		Observations	OBS.165722235				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:32.647Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1906	Pipra fasciicauda		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.243964	-38.93109	25.0						2017-08-05T00:00:00	5	8	2017	2487653	2487653	HUMAN_OBSERVATION		Observations	OBS.142807121				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:56:04.061Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788)	Cissopis leverianus		BR	Brazil - Itatiaia NP			4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4321	-44.6151	10.0						2017-08-28T00:00:00	28	8	2017	2488854	2488854	HUMAN_OBSERVATION		Observations	OBS.143417166				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:31:39.375Z	StillImage	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1845	Cathartes burrovianus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.412016	-40.136642	25.0						2017-08-14T00:00:00	14	8	2017	2481928	2481928	HUMAN_OBSERVATION		Observations	OBS.142949798				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:31:31.751Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Coragyps atratus		BR	Brazil - REGUA - The Lodge gardens			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.45113	-42.77087	24.0						2018-11-05T00:00:00	5	11	2018	2481942	2481942	HUMAN_OBSERVATION		Observations	OBS.164697510				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:27.615Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1782)	Athene cunicularia		BR	Brazil - REGUA - Guapiacu Watershed			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.48146	-42.760205	12.0						2018-11-04T00:00:00	4	11	2018	2497240	2497240	HUMAN_OBSERVATION		Observations	OBS.164697466				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:27.615Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816)	Milvago chimachima		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.452078	-42.763935	25.0						2018-11-05T00:00:00	5	11	2018	2481066	2481066	HUMAN_OBSERVATION		Observations	OBS.164319539				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:10.706Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Megaceryle torquata		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4505	-42.7778	10.0						2018-02-22T00:00:00	22	2	2018	2475466	2475466	HUMAN_OBSERVATION		Observations	OBS.148768013				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:31:00.898Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Sicalis flaveola		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.450925	-42.772187	10.0						2018-01-08T00:00:00	8	1	2018	2491862	2491862	HUMAN_OBSERVATION		Observations	OBS.148003260				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:30:45.639Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Coereba flaveola		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.243977	-38.930113	25.0						2017-12-15T00:00:00	15	12	2017	2493744	2493744	HUMAN_OBSERVATION		Observations	OBS.147669850				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:30:40.354Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1792)	Pyroderus scutatus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.414701	-40.130397	25.0						2018-01-01T00:00:00	1	1	2018	2486243	2486243	HUMAN_OBSERVATION		Observations	OBS.147668453				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:30:40.354Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758	Ardea alba		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.44889	-42.77389	10.0						2015-12-20T00:00:00	20	12	2015	9752617	9752617	HUMAN_OBSERVATION		Observations	OBS.144818548				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:29:46.194Z	StillImage	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1824)	Malacoptila striata		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-21.953129	-42.598484	5.0						2018-08-25T00:00:00	25	8	2018	2475154	2475154	HUMAN_OBSERVATION		Observations	OBS.161787923				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:33.029Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1818)	Pyrrhura frontalis		BR	Brazil - Itatiaia NP			25	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.433404	-44.611816	100.0						2017-02-04T00:00:00	4	2	2017	2479840	2479840	HUMAN_OBSERVATION		Observations	OBS.134448769				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:30:04.270Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Sarcoramphus papa		BR	Brazil - Bahia			3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-16.35895	-39.138035	25.0						2018-01-06T00:00:00	6	1	2018	2481923	2481923	HUMAN_OBSERVATION		Observations	OBS.147667455				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:34:03.268Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Gallinago undulata		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.7705	100.0						2018-08-08T00:00:00	8	8	2018	2481812	2481812	HUMAN_OBSERVATION		Observations	OBS.169826786				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:51.804Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Coragyps atratus		BR	Brazil - Sao Paulo			7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.638961	-46.621434	100.0						2019-02-16T00:00:00	16	2	2019	2481942	2481942	HUMAN_OBSERVATION		Observations	OBS.169824410				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:51.804Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Volatinia jacarina		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4543	-42.7668	5.0						2018-02-21T00:00:00	21	2	2018	2491741	2491741	HUMAN_OBSERVATION		Observations	OBS.148749103				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:31:05.290Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Chiroxiphia caudata		BR	Brazil - REGUA - Waterfall Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4073	-42.7367	50.0						2018-02-21T00:00:00	21	2	2018	2487775	2487775	HUMAN_OBSERVATION		Observations	OBS.148749059				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:31:05.290Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
